"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.806329363552019,1.31489606651132,-0.0927515906711958,-0.0411932560151665,0.00500704125804385
0.283750400944222,0.166187488272693,0.262999843548842,0.0875662678671094,0.0305971668484282
0.354175034481685,-0.702158001489149,9.61631904446157,-2.03652724565961,-3.79582076493974
0.229104799954889,-0.0466271763320031,0.749781975016553,0.0266647226054267,-0.191406584930462
0.345449547843195,0.213749757530015,0.499895143298169,0.00267484176485666,-0.134261511965482
0.119628863236811,-0.00982657774755178,0.142179724796275,0.380290676405804,1.28790616654401
0.507128097191524,0.620658891994804,0.0204819912420936,0.0692644835580242,0.037996452626635
0.237661314886013,0.0295164644617577,0.477182920045475,0.0649805370208992,-0.116505148494832
0.248014485653407,-0.0946990258567865,0.35527818175783,0.116136552992893,-0.402389729032832
0.370234316074049,0.289919493235932,-0.128068515475165,0.160517757106867,0.08481429033942
0.358543495907581,0.308445446255117,0.209732385685368,0.170333721102955,0.207977599617799
0.660822949428123,1.00923564291977,-0.142921645984512,0.00982120577720245,0.0392380188770863
0.0565937697075981,-0.159081811102678,-0.0697216137065104,0.237138328243713,0.146098662945961
1.03967310064981,1.45809126640012,4.15553209848286,-0.947299786760278,-1.60729699068748
0.147554920989733,0.0092990741372647,-0.361267687952494,0.278940845802914,0.154976185960086
0.290615212918045,0.276368383446843,-0.404580802263585,0.271113594350836,0.263326384030546
0.598625675580353,0.839955253442941,-0.168802785975068,0.0139701688139213,0.0119256534971439
0.110441551318218,-0.339724292612987,0.797838846557493,-0.0640201593752134,-1.02261491631506
0.0265950103152071,-0.223662920468959,-0.841792800995705,0.275203363383233,-0.621959682799798
2.37072305918844,5.24899236570249,-0.168381965200693,-0.892140899973016,-0.166785316624947
0.263805559848137,0.12938375713614,0.00975516676512258,0.266048560333511,0.309490950167875
0.428635927580951,0.353407769653,0.131521639146385,0.0475757490545015,0.0211946818170742
0.24783336598308,-0.0572128041147191,-0.334195420785879,0.223519056806659,0.132022750807284
0.291319306192253,0.0366235465544442,0.103581122517967,0.116023879863321,0.000935874309219969
0.311460382352047,-0.0649753019496905,1.93104400222353,-0.307138779168591,-0.797973554530283
0.157900222890893,-0.0300309221983375,0.0630559331649505,0.22110684546885,0.209102819015135
0.256682615394369,0.218278162253987,-0.26228473850212,0.273478525623965,0.568142353602696
0.461258200880485,0.40478952524155,0.868004868538328,-0.13467811369693,-0.382708324082064
0.0841098535992318,-0.131295333165554,-0.371803606799482,0.297361401345984,0.207620360022572
0.35890885875496,0.242030690354853,-0.132398024875225,0.195785757567721,0.407950937530865
0.139173714362024,0.00886691398308026,1.57161762298366,0.390216611155117,2.88180311842903
0.208695579653518,-0.156771672992062,1.36232404908092,-0.0679009514407406,-0.0929499163420324
0.241813306806583,0.063368417729056,0.94048807377433,0.0525783940307643,0.14036529231251
0.195181417478131,0.0551445653187305,0.396241806778223,0.284551318921989,1.05950878085907
0.330175967801273,0.166904131043668,0.323519184888844,0.0969390395974704,-0.0073959799195703
0.157669058362076,-0.00246809884858469,-0.0577850058711886,0.256128668206181,0.408642474591026
0.194898563762857,0.0354274607893018,0.225043794835793,0.248398904858747,0.226084815254656
0.190636301348633,-0.0164372660672928,0.216487530010628,0.184891065971976,0.341812938313189
0.228984850072405,0.0341545951544606,0.481968946076903,0.0793534023095786,0.0675708864530192
0.156910152105641,0.00547222939878409,0.419418368692046,0.367223554953296,1.40384188943614
